active,description,id,imagesUrl,inSale,index,mainCategory,name,priceAfterTax,priceBeforeTax,quantity,subCategory,tax,url,visibility
0,"               Zestaw 12 białych świec do wykorzystania podczas rytuałów w celu przyciągnięcia szczęścia, powodzenia w nowych początkach i podczas pracy nad rozwojem duchowym. Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli. Odpowiedni kolor świecy umacnia żywioł ognia, zapewnia energetyczną ochronę oraz ułatwia znalezienie rozwiązań.  Wystarczy zapisać swoją intencję tym samym kolorem co świeca i spalić kartkę w bezpiecznym naczyniu. Można także wyryć szpilką intencję na świecy. Aby rytuał został ukończony, świeca musi zostać wypalona do końca.  Pamiętaj, że palenie świecy nie zmieni Twojego życia, jeśli Ty będziesz bierny. Skupienie się na intencji, sprecyzowanie celu i wejście w tą energię uczy Twoją podświadomość, co jest dla Ciebie dobre, do czego dążysz i na co jesteś gotowy.                ",61,https://moonsister.pl/cdn/shop/products/238.jpg?crop=center&height=720&v=1697253283&width=960,1,61,magiczne rytuały,Białe świece rytualne Szczęście,39.0,31.71,10,świeczki rytualne,5,https://moonsister.pl/products/biale-swiece-rytualne-szczescie,both
1,"               Zestaw 12 błękitnych świec do wykorzystania podczas rytuałów w celu przyciągnięcia spokoju, harmonii i równowagi wewnętrznej. Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli. Odpowiedni kolor świecy umacnia żywioł ognia, zapewnia energetyczną ochronę oraz ułatwia znalezienie rozwiązań.  Wystarczy zapisać swoją intencję tym samym kolorem co świeca i spalić kartkę w bezpiecznym naczyniu. Można także wyryć szpilką intencję na świecy. Aby rytuał został ukończony, świeca musi zostać wypalona do końca.  Pamiętaj, że palenie świecy nie zmieni Twojego życia, jeśli Ty będziesz bierny. Skupienie się na intencji, sprecyzowanie celu i wejście w tą energię uczy Twoją podświadomość, co jest dla Ciebie dobre, do czego dążysz i na co jesteś gotowy.                   ",62,https://moonsister.pl/cdn/shop/products/243.jpg?crop=center&height=720&v=1697253601&width=960,1,62,magiczne rytuały,Błękitne świece rytualne Spokój,39.0,31.71,10,świeczki rytualne,5,https://moonsister.pl/products/blekitne-swiece-rytualne-spokoj,both
1,"               Zestaw 12 czarnych świec do wykorzystania podczas rytuałów w celu przyciągnięcia ochrony oraz pozytywnych zakończeń, np. relacji. Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli. Odpowiedni kolor świecy umacnia żywioł ognia, zapewnia energetyczną ochronę oraz ułatwia znalezienie rozwiązań.  Wystarczy zapisać swoją intencję tym samym kolorem co świeca i spalić kartkę w bezpiecznym naczyniu. Można także wyryć szpilką intencję na świecy. Aby rytuał został ukończony, świeca musi zostać wypalona do końca.  Pamiętaj, że palenie świecy nie zmieni Twojego życia, jeśli Ty będziesz bierny. Skupienie się na intencji, sprecyzowanie celu i wejście w tą energię uczy Twoją podświadomość, co jest dla Ciebie dobre, do czego dążysz i na co jesteś gotowy.                ",63,https://moonsister.pl/cdn/shop/products/240.jpg?crop=center&height=720&v=1697254000&width=960,1,63,magiczne rytuały,Czarne świece rytualne Ochrona,39.0,31.71,10,świeczki rytualne,5,https://moonsister.pl/products/czarne-swiece-rytualne-ochrona,both
0,"               Zestaw 12 fioletowych świec do wykorzystania podczas rytuałów przyciągających dobrobyt, ambicję i moc. Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli. Odpowiedni kolor świecy umacnia żywioł ognia, zapewnia energetyczną ochronę oraz ułatwia znalezienie rozwiązań.  Wystarczy zapisać swoją intencję tym samym kolorem co świeca i spalić kartkę w bezpiecznym naczyniu. Można także wyryć szpilką intencję na świecy. Aby rytuał został ukończony, świeca musi zostać wypalona do końca.  Pamiętaj, że palenie świecy nie zmieni Twojego życia, jeśli Ty będziesz bierny. Skupienie się na intencji, sprecyzowanie celu i wejście w tą energię uczy Twoją podświadomość, co jest dla Ciebie dobre, do czego dążysz i na co jesteś gotowy.                ",64,https://moonsister.pl/cdn/shop/products/235.jpg?crop=center&height=720&v=1697255021&width=960,1,64,magiczne rytuały,Fioletowe świece rytualne Bogactwo,39.0,31.71,10,świeczki rytualne,5,https://moonsister.pl/products/fioletowe-swiece-rytualne-bogactwo,both
1,"               Zestaw 12 niebieskich świec do wykorzystania podczas rytuałów w celu przyciągnięcia mądrości, wyższej wiedzy i zaufania do siebie samego. Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli. Odpowiedni kolor świecy umacnia żywioł ognia, zapewnia energetyczną ochronę oraz ułatwia znalezienie rozwiązań.  Wystarczy zapisać swoją intencję tym samym kolorem co świeca i spalić kartkę w bezpiecznym naczyniu. Można także wyryć szpilką intencję na świecy. Aby rytuał został ukończony, świeca musi zostać wypalona do końca.  Pamiętaj, że palenie świecy nie zmieni Twojego życia, jeśli Ty będziesz bierny. Skupienie się na intencji, sprecyzowanie celu i wejście w tą energię uczy Twoją podświadomość, co jest dla Ciebie dobre, do czego dążysz i na co jesteś gotowy.                ",65,https://moonsister.pl/cdn/shop/products/241.jpg?crop=center&height=720&v=1697253204&width=960,1,65,magiczne rytuały,Niebieskie świece rytualne Mądrość,39.0,31.71,10,świeczki rytualne,5,https://moonsister.pl/products/niebieskie-swiece-rytualne-madrosc,both
1,"               Zestaw 12 pomarańczowych świec do wykorzystania podczas rytuałów w celu przyciągnięcia pewności siebie, ambicji i kreatywności. Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli. Odpowiedni kolor świecy umacnia żywioł ognia, zapewnia energetyczną ochronę oraz ułatwia znalezienie rozwiązań.  Wystarczy zapisać swoją intencję tym samym kolorem co świeca i spalić kartkę w bezpiecznym naczyniu. Można także wyryć szpilką intencję na świecy. Aby rytuał został ukończony, świeca musi zostać wypalona do końca.  Pamiętaj, że palenie świecy nie zmieni Twojego życia, jeśli Ty będziesz bierny. Skupienie się na intencji, sprecyzowanie celu i wejście w tą energię uczy Twoją podświadomość, co jest dla Ciebie dobre, do czego dążysz i na co jesteś gotowy.                ",66,https://moonsister.pl/cdn/shop/products/239.jpg?crop=center&height=720&v=1697254083&width=960,1,66,magiczne rytuały,Pomarańczowe świece rytualne Pewność siebie,39.0,31.71,10,świeczki rytualne,5,https://moonsister.pl/products/pomaranczowe-swiece-rytualne-pewnosc-siebie,both
1,"               Zestaw 12 świec do wykorzystania podczas rytuałów. Opakowanie zawiera 2 świece białe ""Szczęście"", 2 świece czarne ""Ochrona"", świece różową ""Relacje"", świecę czerwoną ""Miłość"", świecę błękitną ""Spokój"", świecę niebieską ""Mądrość"", świecę fioletową ""Bogactwo"", świecę zieloną ""Powodzenie"", świecę żółtą ""Sukces"", świecę pomarańczową ""Pewność Siebie"". Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli. Odpowiedni kolor świecy umacnia żywioł ognia, zapewnia energetyczną ochronę oraz ułatwia znalezienie rozwiązań.  Wystarczy zapisać swoją intencję tym samym kolorem co świeca i spalić kartkę w bezpiecznym naczyniu. Można także wyryć szpilką intencję na świecy. Aby rytuał został ukończony, świeca musi zostać wypalona do końca.             ",67,https://moonsister.pl/cdn/shop/products/1362.jpg?crop=center&height=640&v=1697254162&width=800,1,67,magiczne rytuały,Świece rytualne Mix,39.0,31.71,10,świeczki rytualne,5,https://moonsister.pl/products/swiece-rytualne-mix,both
1,"               Zestaw 12 czerwonych świec do wykorzystania podczas rytuałów w celu przyciągnięcia miłości, pożądania i namiętności. Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli. Odpowiedni kolor świecy umacnia żywioł ognia, zapewnia energetyczną ochronę oraz ułatwia znalezienie rozwiązań.  Wystarczy zapisać swoją intencję tym samym kolorem co świeca i spalić kartkę w bezpiecznym naczyniu. Można także wyryć szpilką intencję na świecy. Aby rytuał został ukończony, świeca musi zostać wypalona do końca.  Pamiętaj, że palenie świecy nie zmieni Twojego życia, jeśli Ty będziesz bierny. Skupienie się na intencji, sprecyzowanie celu i wejście w tą energię uczy Twoją podświadomość, co jest dla Ciebie dobre, do czego dążysz i na co jesteś gotowy.                ",68,https://moonsister.pl/cdn/shop/products/748.jpg?crop=center&height=720&v=1697253925&width=960,1,68,magiczne rytuały,Czerwone świece rytualne Miłość,39.0,31.71,10,świeczki rytualne,5,https://moonsister.pl/products/swiece-rytualne-milosc,both
1,"               Zestaw 12 różowych świec do wykorzystania podczas rytuałów przyciągających przyjaźń i szczęśliwe, sprzyjające relacje. Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli.  Odpowiedni kolor świecy umacnia żywioł ognia, zapewnia energetyczną ochronę oraz ułatwia znalezienie rozwiązań. Wystarczy zapisać swoją intencję tym samym kolorem co świeca i spalić kartkę w bezpiecznym naczyniu. Można także wyryć szpilką intencję na świecy. Aby rytuał został ukończony, świeca musi zostać wypalona do końca.   Pamiętaj, że palenie świecy nie zmieni Twojego życia, jeśli Ty będziesz bierny. Skupienie się na intencji, sprecyzowanie celu i wejście w tą energię uczy Twoją podświadomość, co jest dla Ciebie dobre, do czego dążysz i na co jesteś gotowy.                ",69,https://moonsister.pl/cdn/shop/products/750.jpg?crop=center&height=576&v=1697254646&width=768,1,69,magiczne rytuały,Różowe świece rytualne Relacje,39.0,31.71,10,świeczki rytualne,5,https://moonsister.pl/products/swiece-rytualne-relacje,both
1,"               Świeca rytualna „Powodzenie” z naturalnego wosku pszczelego, która wydziela delikatny, klasyczny zapach. Zielony kolor sprzyja przyciąganiu powodzenia, pieniędzy a także płodności w znaczeniu metaforycznym i dosłownym  Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli. Odpowiedni kolor świecy umacnia żywioł ognia, zapewnia energetyczną ochronę oraz ułatwia znalezienie rozwiązań.  Najważniejszą rzeczą w rytuale jest twoja szczerość i intencja, z jaką palisz świecę. Jednak pamiętaj, że nie zmienisz swojego życia, jeśli będziesz bierny. Skupienie się na intencji, sprecyzowanie celu i wejście w tą energię uczy Twoją podświadomość, co jest dla Ciebie dobre, do czego dążysz i na co jesteś gotowy.             ",70,https://moonsister.pl/cdn/shop/products/zielona-swieca-z-wosku-pszczelego-powodzenie.webp?crop=center&height=640&v=1697255162&width=800,1,70,magiczne rytuały,Zielona świeca z wosku pszczelego Powodzenie,10.9,8.86,10,świeczki rytualne,5,https://moonsister.pl/products/zielona-swieca-z-wosku-pszczelego-powodzenie,both
1,"               Zestaw 12 zielonych świec do wykorzystania podczas rytuałów w celu przyciągnięcia powodzenia, pieniędzy a także płodności w znaczeniu metaforycznym i dosłownym. Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli. Odpowiedni kolor świecy umacnia żywioł ognia, zapewnia energetyczną ochronę oraz ułatwia znalezienie rozwiązań.  Wystarczy zapisać swoją intencję tym samym kolorem co świeca i spalić kartkę w bezpiecznym naczyniu. Można także wyryć szpilką intencję na świecy. Aby rytuał został ukończony, świeca musi zostać wypalona do końca.  Pamiętaj, że palenie świecy nie zmieni Twojego życia, jeśli Ty będziesz bierny. Skupienie się na intencji, sprecyzowanie celu i wejście w tą energię uczy Twoją podświadomość, co jest dla Ciebie dobre, do czego dążysz i na co jesteś gotowy.                ",71,https://moonsister.pl/cdn/shop/products/236.jpg?crop=center&height=720&v=1697254326&width=960,1,71,magiczne rytuały,Zielone świece rytualne Powodzenie,39.0,31.71,10,świeczki rytualne,5,https://moonsister.pl/products/zielone-swiece-rytualne-powodzenie,both
1,"               Duża świece do wykorzystania jako piękny element wystroju lub do pracy z czakrami. Świeca zawiera naturalne olejki eteryczne o zapachu wiciokrzewu oraz cedru. Została wykonana z wosku palmowego, pochodzącego z równoważonych upraw, jest opakowana w szkle recyklingowym.   Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli.                 ",72,"https://moonsister.pl/cdn/shop/products/1615.png?crop=center&height=640&v=1697253442&width=800,https://moonsister.pl/cdn/shop/products/1616.jpg?crop=center&height=360&v=1697253445&width=480",1,72,magiczne rytuały,Duża świeca o zapachu wiciokrzewu i cedru 7 CZAKR,75.0,60.98,10,świeczki rytualne,5,https://moonsister.pl/products/duza-swieca-o-zapachu-wiciokrzewu-i-cedru-7-czakr,both
1,"               Zestaw 12 żółtych świec do wykorzystania podczas rytuałów w celu przyciągnięcia sukcesu, skupienia i intuicji. Magia świec jest jedną z najprostszych metod wspierania manifestacji intencji lub woli. Odpowiedni kolor świecy umacnia żywioł ognia, zapewnia energetyczną ochronę oraz ułatwia znalezienie rozwiązań.  Wystarczy zapisać swoją intencję tym samym kolorem co świeca i spalić kartkę w bezpiecznym naczyniu. Można także wyryć szpilką intencję na świecy. Aby rytuał został ukończony, świeca musi zostać wypalona do końca.  Pamiętaj, że palenie świecy nie zmieni Twojego życia, jeśli Ty będziesz bierny. Skupienie się na intencji, sprecyzowanie celu i wejście w tą energię uczy Twoją podświadomość, co jest dla Ciebie dobre, do czego dążysz i na co jesteś gotowy.                ",73,https://moonsister.pl/cdn/shop/products/237.jpg?crop=center&height=720&v=1697253524&width=960,1,73,magiczne rytuały,Żółte świece rytualne Sukces,39.0,31.71,10,świeczki rytualne,5,https://moonsister.pl/products/zolte-swiece-rytualne-sukces,both
1,"               Czakry możesz synchronizować za pomocą olejków, medytacji, odpowiednich dźwięków lub przy pomocy świecy. Ich magia,  jest jedną z najprostszych metod wspierania manifestacji, intencji lub woli. Lepsze funkcjonowanie czakr ma zbawienny wpływ na wiele obszarów naszego życia od samopoczucia, przez zdrowie, kończąc na efektywności w działaniu i kreatywności.   Zapachy i kolory, które tu widzisz, nie są przypadkowe! Dobierz odpowiednią świecę do czakry, z którą chcesz pracować:    Kolor czerwony  - c zakra korzenia - cassia, goździki, gałka muszkatołowa   Kolor pomarańczowy   - c zakra sakralna - cedr, świerk, rozmaryn    Kolor żółty   - c zakra splotu słonecznego - bergamotka, cytryna, grejpfrut    Kolor zielony   - c zakra serca - lawenda, pomarańcza, mandarynka    Kolor błękitny   - c zakra gardła - marokańska róża, rumianek    Kolor granatowy   - c zakra trzeciego oka - lawenda, rumianek, jodła    Kolor fioletowy   - c zakra korony - paczula, olibanum, labdanum               ",74,"https://moonsister.pl/cdn/shop/products/image0_bcaf3d31-122a-46ca-b57f-313b4c81e0ca.jpg?crop=center&height=1134&v=1697259259&width=1512,https://moonsister.pl/cdn/shop/products/image1_0e737e48-17b2-4463-92d5-e4897e4131e3.jpg?crop=center&height=1134&v=1697259263&width=1512,https://moonsister.pl/cdn/shop/products/image2_5c44a863-b083-4355-85a7-2ab9ebd30bc6.jpg?crop=center&height=1134&v=1697259266&width=1512,https://moonsister.pl/cdn/shop/products/image4_e3e2083e-68eb-4166-bbcd-0036e4e4a827.jpg?crop=center&height=1134&v=1697259269&width=1512,https://moonsister.pl/cdn/shop/products/image5_5efeb87b-18f7-4932-af73-794c8673e918.jpg?crop=center&height=1134&v=1697259272&width=1512,https://moonsister.pl/cdn/shop/products/image7_d98fa3a6-5373-4495-ae1a-c93b60f92556.jpg?crop=center&height=1134&v=1697259275&width=1512,https://moonsister.pl/cdn/shop/products/image6_e5523bd1-2393-496d-b78e-477803fc65c9.jpg?crop=center&height=1134&v=1697259278&width=1512,https://moonsister.pl/cdn/shop/products/image3_a12449d5-70e6-4082-9dee-24d1337c6490.jpg?crop=center&height=1134&v=1697259281&width=1512",1,74,magiczne rytuały,Zapachowa świeca do medytacji i pracy z czakrą,42.0,34.15,10,świeczki rytualne,5,https://moonsister.pl/products/zapachowa-swieca-do-medytacji-i-pracy-z-czakra,both
1,"               Życie w biegu, brak czasu na zatrzymanie się i głęboki oddech? Wieczorem padasz ze zmęczenia i brakuje Ci sił? Życie mija Ci dzień za dniem, a Ty nie potrafisz się nim cieszyć? Jeżeli tak, to ta medytacja jest idealna dla Ciebie. Pomoże Ci znaleźć chwilę dla siebie, dostrzec światło i wszelkie zasoby w sobie, aby móc sprostać wymaganiom dnia i się zregenerować.  W IMIĘ DOBREJ KARMY, NIE KOPIUJ, NIE PRZESYŁAJ DALEJ, WSZELKIE PRAWA ZASTRZEŻONE.                ",75,https://moonsister.pl/cdn/shop/products/1246.jpg?crop=center&height=1920&v=1697257514&width=1280,1,75,akademia moonsister,"Medytacja ""Zatrzymaj się""",29.0,23.58,10,medytacje,5,https://moonsister.pl/products/medytacja-zatrzymaj-sie,both
1,"               Pakiet 2 medytacji!  Otwórz się na nowe doświadczenia i znajomości, siej ziarno, planuj, puść piękne intencje w świat podczas Nowiu.  Uwolnij się od niesłużących energii, oczyść siebie i swoje otoczenie, uzdrawiaj swoje emocje, celebruj swoje sukcesy i zbieraj plony swojej pracy podczas Pełni.  Format pliku: mp3  Czas Nów: 13:26 min.  Czas Pełnia: 15:02 min.  W IMIĘ DOBREJ KARMY, NIE KOPIUJ, NIE PRZESYŁAJ DALEJ,  WSZELKIE PRAWA ZASTRZEŻONE.             ",76,https://moonsister.pl/cdn/shop/products/753.jpg?crop=center&height=1920&v=1697260676&width=1280,1,76,akademia moonsister,Medytacje Księżycowe na Nów i Pełnię - 2-pak,59.0,47.97,10,medytacje,5,https://moonsister.pl/products/medytacje-ksiezycowe-na-now-i-pelnie-2-pak,both
1,"               Ta medytacja pozwoli Ci na wysłuchanie, zrozumienie i ukochanie swojej małej siebie. Możesz ją przytulić, uspokoić, uzdrowić, zapewnić opiekę - to Wasz czas na rozmowę. Praca z wewnętrznym dzieckiem pomoże Ci wzmocnić Ciebie dorosłą, poczuć się pewną siebie i silniejszą.  W IMIĘ DOBREJ KARMY, NIE KOPIUJ, NIE PRZESYŁAJ DALEJ,  WSZELKIE PRAWA ZASTRZEŻONE.             ",77,https://moonsister.pl/cdn/shop/products/1323.jpg?crop=center&height=5760&v=1697259961&width=5125,1,77,akademia moonsister,"Medytacja ""Wewnętrzne Dziecko""",39.0,31.71,10,medytacje,5,https://moonsister.pl/products/medytacja-wewnetrzne-dziecko,both
1,"               Harmonizacja czakr pomoże Ci odblokować największe potencjały, wprowadzić do życia harmonię i wejść na najwyższe wibracje, które pokierują Cię do osiągnięcia sukcesu!   Praca z czakrami to nie tylko joga i medytacja z wykorzystaniem odpowiednich asan i mantr, ale również dźwięki. Muzyka w odpowiedniej częstotliwości, towarzysząca Ci przy medytacji, to sprawdzona i częsta technika,  wspomagają harmonizowanie centrów energetycznych i prawidłowy przepływ energii między nimi.   W IMIĘ DOBREJ KARMY, NIE KOPIUJ, NIE PRZESYŁAJ DALEJ, WSZELKIE PRAWA ZASTRZEŻONE.             ",78,https://moonsister.pl/cdn/shop/files/muzykanaczakry.png?crop=center&height=1000&v=1697263644&width=1000,1,78,akademia moonsister,Muzyka do medytacji harmonizująca czakry,19.0,15.45,10,medytacje,5,https://moonsister.pl/products/muzyka-do-medytacji-harmonizujaca-czakry,both
1,"               Medytacja Nowego Początku Rozpoczynasz nowy etap w życiu? Być może  p rzed Tobą ślub, zmiana pracy, nowy związek, nowy rok albo urodziny? Zacznij ten etap rytualnie otwierając się na powiew świeżej energii. Przeprowadź prowadzoną medytację Nowego Początku i powitaj wszystko, co pojawi się w Twoim życiu. Uwierz, że masz Wsparcie Wszechświata i wszelkie zasoby niezbędne do tego, by żyć szczęśliwie.  W IMIĘ DOBREJ KARMY, NIE KOPIUJ, NIE PRZESYŁAJ DALEJ, WSZELKIE PRAWA ZASTRZEŻONE.             ",79,https://moonsister.pl/cdn/shop/products/621n.jpg?crop=center&height=942&v=1697262408&width=627,1,79,akademia moonsister,"Medytacja ""Nowy Początek""",29.0,23.58,10,medytacje,5,https://moonsister.pl/products/medytacja-nowy-poczatek,both
1,"               Zbalansowane czakry to droga do odblokowania największych potencjałów, wprowadzenia do życia harmonii i wejścia na najwyższe wibracje, które pokierują Cię do osiągnięcia sukcesu!   Pracować z czakrami możesz nie tylko za pomocą jog i medytacji z wykorzystaniem odpowiednich asan i mantr, ale również za pomocą dźwięków. Muzyka o odpowiedniej częstotliwości, towarzysząca Ci przy medytacji, to wspaniała technika,   wspomagają harmonizowanie centrów energetycznych i prawidłowy przepływ energii między nimi.   Pakiet zawiera 7 utworów wykorzystujących odpowiednie Hz, dla każdej z siedmiu czakr.  W IMIĘ DOBREJ KARMY, NIE KOPIUJ, NIE PRZESYŁAJ DALEJ, WSZELKIE PRAWA ZASTRZEŻONE.             ",80,https://moonsister.pl/cdn/shop/files/muzykanaczakryPAKIET.png?crop=center&height=1000&v=1697263852&width=1000,1,80,akademia moonsister,Muzyka do medytacji harmonizująca czakry - PAKIET 7 UTWORÓW,79.0,64.23,10,medytacje,5,https://moonsister.pl/products/muzyka-do-medytacji-harmonizujaca-czakry-pakiet-7-utworow,both
1,"               Pakiet 2 ebooków i Medytacji w specjalnej cenie: ""Praca z Dziennikiem""(100 str), dodatek ""Energia Pieniądza""(53 str) i Medytacja ""Siła Podświadomości""  Zmień swoje przekonania i zacznij świadomie kształtować swoje życie. ""Praca z Dziennikiem"" pomoże Ci podnieść Twoje wibracje, skutecznie manifestować, oczyścić głowę z codziennych problemów, wyznaczać cele i przepracować lęki. To potężne narzędzie stosowane i rekomendowane przez mentorów i świadomych multimilionerów tego świata, jakich jak: Tony Robbins, Oprah Winfrey, Deepak Chopra.  Dodatek ""Energia Pieniądza"" pomoże Ci zdiagnozować i radykalnie zmienić Twoje przekonania odnośnie pieniędzy oraz otworzyć się na przepływ finansowy. Medytacja ""Siła Podświadomości"" to klucz do Twojej wewnętrznej mocy i skrywanych zasobów! Zmień swój mindset!             ",81,https://moonsister.pl/cdn/shop/products/mediamodifier_image_6.png?crop=center&height=3200&v=1697255639&width=2400,1,81,akademia moonsister,"3-pak. e-book - Praca z Dziennikiem + dodatek e-book - Energia Pieniądza + medytacja ""Siła Podświadomości""",169.0,137.4,10,e-booki,5,https://moonsister.pl/products/3-pak-e-book-praca-z-dziennikiem-dodatek-energia-pieniadza-medytacja-sila-podswiadomosci,both
1,"               Pakiet 2 ebooków w specjalnej cenie: ""Praca z Dziennikiem"" i dodatek ""Energia Pieniądza"".  Zmień swoje przekonania i zacznij świadomie kształtować swoje życie. ""Praca z Dziennikiem"" pomoże Ci podnieść Twoje wibracje, skutecznie manifestować, oczyścić głowę z codziennych problemów, wyznaczać cele i przepracować lęki. To potężne narzędzie stosowane i rekomendowane przez mentorów i świadomych multimilionerów tego świata, jakich jak: Tony Robbins, Oprah Winfrey, Deepak Chopra.  Dodatek ""Energia Pieniądza"" pomoże Ci zdiagnozować i radykalnie zmienić Twoje przekonania odnośnie pieniędzy oraz otworzyć się na przepływ finansowy. Poznaj zagadnienia, które całkowicie odmienią Twój mindset - jak zobaczysz pierwsze efekty, podziękujesz sobie, że zainwestowałeś w ten pakiet!             ",82,https://moonsister.pl/cdn/shop/products/mediamodifier_image_8.png?crop=center&height=3200&v=1697256588&width=2400,1,82,akademia moonsister,Pakiet e-book - Praca z Dziennikiem + dodatek e-book Energia Pieniądza,129.0,104.88,10,e-booki,5,https://moonsister.pl/products/2-pak-e-book-praca-z-dziennikiem-dodatek-energia-pieniadza,both
1,"               Ebook ""Energia Pieniądza"" jest dodatkiem do ebooka ""Praca z Dziennikiem"". Dodatek pomoże Ci zdiagnozować i zmienić swoje przekonania odnośnie pieniędzy oraz otworzyć się na przepływ finansowy. Rekomendujemy, abyś w pierwszej kolejności zapoznał się z treścią ebooka ""Praca z Dziennikiem"", gdyż pomoże Ci to w pełni poznać zagadnienia i możliwości tego potężnego narzędzia.   Praca z Dziennikiem jest drogą do samorozwoju, pomaga osiągnąć sukces i radykalnie odmienić życie. To narzędzie jest rekomendowane i stosowane przez największych mentorów i świadomych multimilionerów tego świata, takich jak Tony Robbins, Oprah Winfrey, Deepak Chopra.  Poznaj zagadnienia, które całkowicie zmienią Twój finansowy mindset i przeprogramują Cię na przyjmowanie energii pieniądza.    Ebook zawiera 53 str.             ",83,https://moonsister.pl/cdn/shop/products/mediamodifier_image_10.png?crop=center&height=3200&v=1697257299&width=2400,1,83,akademia moonsister,E-book - Energia Pieniądza - dodatek do e-booka - Praca z Dziennikiem,69.0,56.1,10,e-booki,5,https://moonsister.pl/products/e-book-energia-pieniadza-dodatek-do-e-booka-praca-z-dziennikiem,both
1,"               Zmień swoje przekonania i zacznij świadomie kształtować swoje życie. ""Praca z Dziennikiem"" (100 str.) pomoże Ci podnieść Twoje wibracje, skutecznie manifestować, oczyścić głowę z codziennych problemów, wyznaczać cele i przepracować lęki. To potężne narzędzie stosowane i rekomendowane przez znamienitych mentorów i świadomych multimilionerów tego świata, jakich jak: Tony Robbins, Oprah Winfrey, Deepak Chopra.  W ""Pracy z Dziennikiem"" znajdziesz zagadnienia, które całkowicie odmienią Twój mindset - jak zobaczysz pierwsze efekty, podziękujesz sobie, że zainwestowałeś w ten e-book!  Jeśli pieniądze, zarabianie i otworzenie się na obfitość to obszary, które są dla Ciebie wyzwaniem, zapoznaj się z dodatkiem ""Energia Pieniądza"", który pomoże Ci zaprosić przepływ finansowy do swojego życia.             ",84,https://moonsister.pl/cdn/shop/products/mediamodifier_image_7.png?crop=center&height=3200&v=1697258368&width=2400,1,84,akademia moonsister,E-book - Praca z Dziennikiem,79.0,64.23,10,e-booki,5,https://moonsister.pl/products/e-book-praca-z-dziennikiem,both
1,"               SPRAWDŹ PRZED ZAKUPEM CZY WYBRAŁAŚ EBOOK DLA POPRAWNEJ LICZBY NUMEROLOGICZNEJ!  Workbook o energiach miesiąca jest jak prognoza pogody. Co prawda nie zmienisz tego, że pada deszcz, ale możesz wziąć ze sobą parasol! Jeśli chcesz, by każdy miesiąc pracował na Twoją korzyść, zaplanuj codzienne aktywności zgodnie z wspierającą energią! Dzięki temu osiągniesz więcej i unikniesz możliwych zagrożeń oraz wyciśniesz każdy miesiąc jak cytrynę! Będziesz dokładnie wiedziała, na co uważać, co zaplanować w danym czasie i jak wyciągnąć światło z wibracji w danym okresie. Dostrój się do wibracji miesiąca wraz z naszymi podpowiedziami, pytaniami do duszy i polecanymi praktykami. Dzięki temu Twoja prognoza z Alchemii Roku 2024 będzie jeszcze bardziej szczegółowa!             ",85,https://moonsister.pl/cdn/shop/files/mockup1_kwadrat.jpg?crop=center&height=1080&v=1697266133&width=1080,1,85,akademia moonsister,Alchemia roku - Workbook do pracy z energią poszczególnych miesięcy,129.0,104.88,10,e-booki,5,https://moonsister.pl/products/dodatek-do-alchemia-roku-24-workbook-do-pracy-z-energia-poszczegolnych-miesiecy,both
